000.0000	1.0	0.0	0.0	0.0	0	
000.0301	1.0	0.0	0.0	0.0	40	
000.0602	1.0	0.0	0.0	0.0	36	
000.0903	1.0	0.0	0.0	0.0	16	
000.1204	1.0	0.0	0.0	0.0	104	
000.1505	1.0	0.0	0.0	0.0	56	
000.1806	1.0	0.0	0.0	0.0	88	
000.2107	1.0	0.0	0.0	0.0	9	
000.2408	1.0	0.0	0.0	0.0	4	
000.2709	1.0	0.0	0.0	0.0	6	
000.3010	1.0	0.0	0.0	0.0	21	
000.3311	1.0	0.0	0.0	0.0	10	
000.3612	0.9977989196777344	0.0	0.002201080322265625	0.0	2	
000.3913	0.9959983825683594	0.0	0.004001617431640625	0.0	2	
000.4214	0.9942169189453125	0.0	0.0057830810546875	0.0	2	
000.4515	0.9882078170776367	0.0	0.011792182922363281	0.0	17	
000.4816	0.9830360412597656	0.0	0.016963958740234375	0.0	10	
000.5117	0.9814939498901367	0.0	0.01850605010986328	0.0	33	
000.5418	0.6319370269775391	0.0	0.36806297302246094	0.0	7	
000.5719	0.6333160400390625	0.0	0.3666839599609375	0.0	36	
000.6020	0.9611883163452148	0.0	0.038811683654785156	0.0	16	
000.6321	0.6256818771362305	0.0	0.37431812286376953	0.0	27	
000.6622	0.8137884140014648	0.0	0.18621158599853516	0.0	98	
000.6923	0.6185493469238281	0.0	0.3814506530761719	0.0	43	
000.7224	0.6105842590332031	0.0	0.3894157409667969	0.0	63	
000.7525	0.7056741714477539	0.0	0.2943258285522461	0.0	126	
000.7826	0.866999626159668	0.0	0.13300037384033203	0.0	94	
000.8127	0.7622365951538086	0.0	0.2377634048461914	0.0	136	
000.8428	0.8166818618774414	0.0	0.1833181381225586	0.0	172	
000.8729	0.7832212448120117	0.0	0.21677875518798828	0.0	186	
000.9030	0.7200870513916016	0.0	0.27991294860839844	0.0	165	
000.9331	0.6988315582275391	0.0	0.30116844177246094	0.0	125	
000.9632	0.5454626083374023	0.0	0.45453739166259766	0.0	252	
000.9933	0.5485420227050781	0.0	0.4514579772949219	0.0	206	
001.0234	0.49491405487060547	0.0	0.5050859451293945	0.0	217	
001.0535	0.48011016845703125	0.0	0.5198898315429688	0.0	127	
001.0836	0.4115018844604492	0.0	0.037154197692871094	0.5513439178466797	186	
001.1137	0.41237640380859375	0.0	0.5876235961914062	0.0	186	
001.1438	0.4129972457885742	0.0	0.0	0.5870027542114258	133	
001.1739	0.4053497314453125	0.0	0.000148773193359375	0.5945014953613281	73	
001.2040	0.4030447006225586	0.0	0.0	0.5969552993774414	85	
001.2341	0.3909416198730469	0.0	0.0	0.6090583801269531	79	
001.2642	0.3642997741699219	0.0	0.0	0.6357002258300781	118	
001.2943	0.37940502166748047	0.0	0.0	0.6205949783325195	124	
001.3244	0.3624277114868164	0.0	0.0	0.6375722885131836	107	
001.3545	0.35859012603759766	0.0	0.0	0.6414098739624023	66	
001.3846	0.3514270782470703	0.0	0.00045680999755859375	0.6481161117553711	71	
001.4147	0.3486595153808594	0.0	0.0	0.6513404846191406	43	
001.4448	0.32489776611328125	0.0	0.0008649826049804688	0.6742372512817383	97	
001.4749	0.28917884826660156	0.0	0.0	0.7108211517333984	98	
001.5050	0.2849407196044922	0.0	0.0	0.7150592803955078	74	
001.5351	0.255462646484375	0.0	0.0001316070556640625	0.7444057464599609	62	
001.5652	0.25771427154541016	0.0	0.0	0.7422857284545898	45	
001.5953	0.2614917755126953	0.0	0.0	0.7385082244873047	31	
001.6254	0.2580747604370117	0.0	0.0	0.7419252395629883	60	
001.6555	0.25284481048583984	0.0	0.0	0.7471551895141602	49	
