-1.5	7.720371329508023e-08
-1.3889	9.32263258402348e-08
-1.2778	1.2567199262558337e-07
-1.1667	1.4946419560872188e-07
-1.0556	2.1042830792968678e-07
-0.9444	3.0194730296398303e-07
-0.8333	4.7601187922074226e-07
-0.7222	5.832390996292142e-07
-0.6111	8.393611127287412e-07
-0.5	1.0889916466166763e-06
-0.48	1.0268827053827512e-06
-0.46	1.0581218612517239e-06
-0.44	1.1798603173484635e-06
-0.42	1.1833703494166687e-06
-0.4	1.3264379957167828e-06
-0.38	1.3723702520992132e-06
-0.36	1.445505057802571e-06
-0.34	1.540667477254289e-06
-0.32	1.5052376365103555e-06
-0.3	1.6654858438534416e-06
-0.28	1.5878966913979092e-06
-0.26	1.6181547802795074e-06
-0.24	1.8691975025164255e-06
-0.22	1.93725990071435e-06
-0.2	2.106005123090829e-06
-0.18	2.4221342459656426e-06
-0.16	2.186551056977606e-06
-0.14	2.6502874279892698e-06
-0.12	2.5160962544767196e-06
-0.1	2.9159969848054726e-06
-0.08	3.285765814695264e-06
-0.06	3.781176943119595e-06
-0.04	7.489510314676969e-06
-0.02	4.6172301558482386e-05
0.0	0.002313013767563809
0.02	0.00018993939069203623
0.04	1.0979329117798986e-05
0.06	5.484041518621971e-06
0.08	3.59963845177944e-06
0.1	3.0804858254690434e-06
0.12	2.858237857667458e-06
0.14	2.5518110541135112e-06
0.16	2.4554684846384427e-06
0.18	2.3393813511288263e-06
0.2	2.0000073141323455e-06
0.22	1.98573385074065e-06
0.24	1.688697741728766e-06
0.26	1.8792432891075534e-06
0.28	1.6525019787474687e-06
0.3	1.7905256464855988e-06
0.32	1.4595364214703507e-06
0.34	1.460604684360926e-06
0.36	1.461888422340968e-06
0.38	1.3568236524024513e-06
0.4	1.3017188522611463e-06
0.42	1.3200165734534855e-06
0.44	1.2053730934592569e-06
0.46	1.1579654044468698e-06
0.48	1.0863474854290187e-06
0.5	1.0623955376074139e-06
0.6111	8.150730098692568e-07
0.7222	5.97194673693723e-07
0.8333	4.616200400332997e-07
0.9444	3.165976987727697e-07
1.0556	2.1003420815999645e-07
1.1667	1.515559896625803e-07
1.2778	1.2482666274166234e-07
1.3889	9.529058603909071e-08
1.5	8.340499705924651e-08
