-1.5	1.1430871931721385e-07
-1.3889	1.2622670794401687e-07
-1.2778	1.6423471130329568e-07
-1.1667	1.999475340912805e-07
-1.0556	2.878034562961346e-07
-0.9444	3.7748339972649366e-07
-0.8333	5.667505495219968e-07
-0.7222	7.217672087498833e-07
-0.6111	9.621954316880103e-07
-0.5	1.2152008920159616e-06
-0.48	1.326006126768141e-06
-0.46	1.332878153804189e-06
-0.44	1.4200045782700236e-06
-0.42	1.5370808921244482e-06
-0.4	1.6640795793130278e-06
-0.38	1.7448598070559597e-06
-0.36	1.6687934803332476e-06
-0.34	1.7319195061474008e-06
-0.32	1.7848725819548e-06
-0.3	1.8154065668516818e-06
-0.28	1.7869976650786607e-06
-0.26	2.2615208213453577e-06
-0.24	2.2013535772314804e-06
-0.22	2.6486378877690816e-06
-0.2	2.7096434808378092e-06
-0.18	3.0002308046787695e-06
-0.16	4.523507080558519e-06
-0.14	5.839402247262144e-06
-0.12	7.69917118735351e-06
-0.1	1.1882032099181747e-05
-0.08	3.843652281657059e-05
-0.06	7.561614566818398e-05
-0.04	0.00013714491267535742
-0.02	0.00036412372395385546
0.0	0.005473516734559862
0.02	0.003407475100978588
0.04	0.0003956284439137292
0.06	0.00012283717939367235
0.08	6.291983549509074e-05
0.1	1.6431657123539298e-05
0.12	1.091890913872068e-05
0.14	6.804100616106112e-06
0.16	5.5444897748084646e-06
0.18	4.89530896736954e-06
0.2	3.1454590087534394e-06
0.22	2.7116234497254493e-06
0.24	2.4268696933814398e-06
0.26	2.4465079635025683e-06
0.28	2.1704161062861906e-06
0.3	2.0178006331865984e-06
0.32	1.992470382808976e-06
0.34	1.9310517582380033e-06
0.36	1.9040472678449426e-06
0.38	1.7208950591650961e-06
0.4	1.5515414723621449e-06
0.42	1.529418435324034e-06
0.44	1.478030549712639e-06
0.46	1.3088498932743202e-06
0.48	1.3822485397417746e-06
0.5	1.2656564187082442e-06
0.6111	9.918919999130385e-07
0.7222	7.548357295037624e-07
0.8333	5.422294098032469e-07
0.9444	4.253998496067464e-07
1.0556	2.8238405877223715e-07
1.1667	2.0748592008200455e-07
1.2778	1.5496464812009443e-07
1.3889	1.2604126490121303e-07
1.5	1.091748868091243e-07
