0.000 0.0
0.020 0.173088
0.041 0.22616
0.061 0.275376
0.082 0.324704
0.102 0.372752
0.122 0.404976
0.143 0.438128
0.163 0.470256
0.184 0.500384
0.204 0.542896
0.224 0.58736
0.245 0.615616
0.265 0.63648
0.286 0.664464
0.306 0.683824
0.327 0.710416
0.347 0.736672
0.367 0.77048
0.388 0.807616
0.408 0.834704
0.429 0.876112
0.449 0.919248
0.469 0.931888
0.490 0.943648
0.510 0.952
0.531 0.974592
0.551 0.99688
0.571 0.996208
0.592 0.990672
0.612 0.984096
0.633 0.996448
0.653 1.0
0.673 1.0
0.694 0.9992
0.714 1.0
0.735 1.0
0.755 1.0
0.776 1.0
0.796 1.0
0.816 1.0
0.837 1.0
0.857 1.0
0.878 1.0
0.898 1.0
0.918 1.0
0.939 1.0
0.959 1.0
0.980 1.0
1.000 1.0
