0.316 55807.0 407476.0 0.0 0.0
0.318 54920.0 409600.0 0.0 0.0
0.321 53345.0 413008.0 0.0 0.0
0.323 47951.0 423622.0 0.0 0.0
0.326 48302.0 423310.0 0.0 0.0
0.328 49809.0 420310.0 0.0 0.0
0.331 47891.0 424200.0 0.0 0.0
0.333 43698.0 432588.0 0.0 0.0
0.336 45189.0 429334.0 0.0 0.0
0.338 41750.0 436260.0 0.0 0.0
0.341 42954.0 434118.0 0.0 0.0
0.343 43092.0 434114.0 0.0 0.0
0.346 42209.0 435960.0 0.0 0.0
0.348 43072.0 434038.0 0.0 0.0
0.351 41459.0 437352.0 0.0 0.0
0.353 41549.0 436822.0 0.0 0.0
0.356 34597.0 449964.0 0.0 0.0
0.358 39001.0 441362.0 0.0 0.0
0.361 40233.0 440024.0 0.0 0.0
0.363 31784.0 454542.0 0.0 0.0
0.366 28462.0 460096.0 0.0 0.0
0.368 23462.0 471626.0 0.0 0.0
0.371 26222.0 465912.0 0.0 0.0
0.373 22175.0 473150.0 0.0 0.0
0.376 25457.0 466228.0 0.0 0.0
0.378 24981.0 467420.0 0.0 0.0
0.381 22934.0 470940.0 0.0 0.0
0.383 22091.0 473856.0 0.0 0.0
0.386 21500.0 475502.0 0.0 0.0
0.388 20784.0 476764.0 0.0 0.0
0.391 20008.0 478754.0 0.0 0.0
0.393 18155.0 482604.0 0.0 0.0
0.396 18366.0 482328.0 0.0 0.0
0.398 17631.0 483562.0 0.0 0.0
0.401 13825.0 491874.0 0.0 0.0
0.404 15733.0 488018.0 0.0 0.0
0.406 15245.0 489282.0 0.0 0.0
0.409 16193.0 487186.0 0.0 0.0
0.411 15518.0 489138.0 0.0 0.0
0.414 15108.0 489974.0 0.0 0.0
0.416 14045.0 492014.0 0.0 0.0
0.419 16411.0 487226.0 0.0 0.0
0.421 14065.0 492176.0 0.0 0.0
0.424 13078.0 494398.0 0.0 0.0
0.426 9779.0 500486.0 0.0 0.0
0.429 9792.0 501290.0 0.0 0.0
0.431 10320.0 500812.0 0.0 0.0
0.434 12008.0 497456.0 0.0 0.0
0.436 11814.0 498236.0 0.0 0.0
0.439 12013.0 498122.0 0.0 0.0
0.441 11315.0 499486.0 0.0 0.0
0.444 10929.0 500336.0 0.0 0.0
0.446 10900.0 500730.0 0.0 0.0
0.449 11201.0 500470.0 0.0 0.0
0.451 11621.0 499618.0 0.0 0.0
0.454 9600.0 503068.0 0.0 0.0
0.456 9937.0 503040.0 0.0 0.0
0.459 8606.0 505870.0 0.0 0.0
0.461 9610.0 503692.0 0.0 0.0
0.464 9933.0 503018.0 0.0 0.0
0.466 9266.0 504366.0 0.0 0.0
0.469 7229.0 507844.0 0.0 0.0
0.471 6508.0 509264.0 0.0 0.0
0.474 6251.0 509938.0 0.0 0.0
0.476 5871.0 511328.0 0.0 0.0
0.479 5797.0 511672.0 0.0 0.0
0.481 6252.0 510686.0 0.0 0.0
0.484 6041.0 511106.0 0.0 0.0
0.486 5971.0 511152.0 0.0 0.0
0.489 6358.0 510220.0 0.0 0.0
0.491 6679.0 509342.0 0.0 0.0
0.494 4673.0 513894.0 0.0 0.0
0.496 6012.0 511234.0 0.0 0.0
0.499 4590.0 513958.0 0.0 0.0
0.501 4943.0 513430.0 0.0 0.0
0.504 5315.0 512760.0 0.0 0.0
0.506 5220.0 513084.0 0.0 0.0
0.509 4849.0 513836.0 0.0 0.0
0.511 5083.0 513374.0 0.0 0.0
0.514 4325.0 514954.0 0.0 0.0
0.516 4374.0 514848.0 0.0 0.0
0.519 4183.0 515164.0 0.0 0.0
0.521 3684.0 516168.0 0.0 0.0
0.524 1330.0 520894.0 0.0 0.0
0.526 1360.0 520902.0 0.0 0.0
0.529 1644.0 520352.0 0.0 0.0
0.531 1924.0 519842.0 0.0 0.0
0.534 2233.0 519364.0 0.0 0.0
0.536 2593.0 518622.0 0.0 0.0
0.539 2988.0 517574.0 0.0 0.0
0.541 3279.0 517182.0 0.0 0.0
0.544 3598.0 516520.0 0.0 0.0
0.546 3682.0 516296.0 0.0 0.0
0.549 3752.0 516132.0 0.0 0.0
0.551 4256.0 515008.0 0.0 0.0
0.554 3574.0 516284.0 0.0 0.0
0.556 3555.0 516278.0 0.0 0.0
0.559 3608.0 516178.0 0.0 0.0
0.561 3063.0 517112.0 0.0 0.0
0.564 3000.0 517438.0 0.0 0.0
0.566 3205.0 517044.0 0.0 0.0
0.569 3115.0 517264.0 0.0 0.0
0.571 3000.0 517366.0 0.0 0.0
0.574 2775.0 517892.0 0.0 0.0
0.576 1422.0 520502.0 0.0 0.0
0.579 1196.0 521106.0 0.0 0.0
0.581 1033.0 521524.0 0.0 0.0
0.584 713.0 522580.0 0.0 0.0
0.586 574.0 522874.0 0.0 0.0
0.589 951.0 521674.0 0.0 0.0
0.591 1806.0 520146.0 0.0 0.0
0.594 1812.0 520202.0 0.0 0.0
0.596 1548.0 520740.0 0.0 0.0
0.599 1345.0 521172.0 0.0 0.0
0.602 1279.0 521352.0 0.0 0.0
0.604 1072.0 521750.0 0.0 0.0
