0	0.3	0.3
2.1	0.717338	0.701618
4.19	0.385891	0.236032
6.29	0.617549	0.752011
8.38	0.499842	0.209433
10.48	0.497062	0.763535
12.57	0.619143	0.221009
14.67	0.382723	0.735861
16.76	0.717771	0.270467
18.85	0.286049	0.653421
20.95	0.78125	0.355032
23.04	0.245647	0.550802
25.14	0.806665	0.464504
27.23	0.243268	0.435482
29.33	0.794419	0.578769
31.42	0.278632	0.330667
33.52	0.743813	0.675109
35.61	0.352015	0.254353
37.7	0.63613	0.746572
39.8	0.458166	0.214429
41.89	0.517418	0.764319
43.99	0.57876	0.212607
46.08	0.400145	0.742839
48.18	0.686922	0.248849
50.27	0.309049	0.682986
52.36	0.773635	0.33959
54.46	0.255221	0.589555
56.55	0.805246	0.446274
58.65	0.239713	0.476176
60.74	0.799172	0.561357
62.84	0.261852	0.365088
64.93	0.754962	0.661741
67.03	0.32213	0.277301
69.12	0.672579	0.731032
71.21	0.439138	0.218267
73.31	0.559888	0.762548
75.4	0.559137	0.21032
77.5	0.438875	0.754878
79.59	0.671086	0.240504
81.69	0.336698	0.708341
83.78	0.753485	0.307778
85.88	0.269485	0.625809
87.97	0.798387	0.406422
90.06	0.239833	0.494661
92.16	0.80545	0.521169
94.25	0.255757	0.381678
96.35	0.774688	0.629172
98.44	0.309701	0.289202
100.54	0.705319	0.710691
102.63	0.400339	0.230177
104.72	0.580143	0.76011
106.82	0.516622	0.20877
108.91	0.458548	0.758748
111.01	0.634401	0.225517
113.1	0.351661	0.718353
115.2	0.728644	0.279943
117.29	0.278119	0.641129
119.39	0.786877	0.368603
121.48	0.243016	0.535647
123.57	0.807026	0.502653
125.67	0.245766	0.420418
127.76	0.78261	0.613236
129.86	0.286322	0.318587
131.95	0.719674	0.699869
134.05	0.364702	0.246862
136.14	0.620821	0.751188
138.24	0.474194	0.211991
140.33	0.500647	0.763725
142.42	0.615962	0.220207
144.52	0.385786	0.73709
146.61	0.715434	0.268655
148.71	0.299456	0.672443
150.8	0.779997	0.352344
152.9	0.250858	0.575451
154.99	0.806516	0.461329
157.08	0.242864	0.438638
159.18	0.795412	0.57572
161.27	0.277053	0.333314
163.37	0.746037	0.67275
165.46	0.349231	0.256087
167.56	0.658872	0.737336
169.65	0.454478	0.215073
171.75	0.543537	0.763776
173.84	0.574963	0.212098
175.93	0.403753	0.74406
178.03	0.683879	0.247176
180.12	0.31156	0.685352
182.22	0.761477	0.318921
184.31	0.256462	0.592832
186.41	0.801355	0.420638
188.5	0.239694	0.47982
190.59	0.800061	0.557829
192.69	0.260536	0.368376
194.78	0.757212	0.658921
196.88	0.31945	0.279669
198.97	0.676175	0.729323
201.07	0.414349	0.225337
203.16	0.564345	0.762114
205.26	0.53236	0.208794
207.35	0.443187	0.755777
209.44	0.667489	0.238836
211.54	0.339967	0.71056
213.63	0.751165	0.304867
215.73	0.27136	0.629181
217.82	0.797464	0.40259
219.92	0.241188	0.52133
222.01	0.805926	0.517091
224.11	0.248734	0.406567
226.2	0.776642	0.625652
228.29	0.306979	0.292036
230.39	0.708808	0.708301
232.48	0.396238	0.231712
234.58	0.606106	0.754883
236.67	0.511828	0.208886
238.77	0.48505	0.76255
240.86	0.630038	0.224176
242.95	0.355498	0.720593
245.05	0.725547	0.277176
247.14	0.280444	0.644697
249.24	0.785308	0.364643
251.33	0.243778	0.540062
253.43	0.807091	0.475457
255.52	0.244974	0.424839
257.62	0.791274	0.588846
259.71	0.283902	0.322167
261.8	0.723214	0.697011
263.9	0.360669	0.249092
265.99	0.625794	0.74983
268.09	0.469063	0.212681
270.18	0.50611	0.763978
272.28	0.589533	0.214339
274.37	0.390475	0.73898
276.47	0.69529	0.253949
278.56	0.302598	0.675882
280.65	0.777991	0.348174
282.75	0.252284	0.580062
284.84	0.806195	0.456391
286.94	0.240135	0.466025
289.03	0.796805	0.570979
291.13	0.265575	0.356329
293.22	0.74925	0.669087
295.31	0.34512	0.258788
297.41	0.663812	0.735235
299.5	0.449026	0.216112
301.6	0.549448	0.763414
303.69	0.56932	0.211403
305.79	0.429155	0.752454
307.88	0.679317	0.244733
309.98	0.32961	0.702797
312.07	0.758643	0.314858
314.16	0.258318	0.597702
316.26	0.800354	0.415442
318.35	0.23971	0.485247
320.45	0.804343	0.530427
322.54	0.258681	0.373276
324.64	0.770504	0.63683
326.73	0.315651	0.283206
328.83	0.698147	0.715638
330.92	0.408848	0.227124
333.01	0.570634	0.76141
335.11	0.526153	0.208713
337.2	0.449319	0.757005
339.3	0.642777	0.228386
341.39	0.344648	0.713699
343.49	0.734416	0.285559
345.58	0.274072	0.633993
347.67	0.796044	0.397112
349.77	0.241901	0.527122
351.86	0.806481	0.511233
353.96	0.247455	0.412208
356.05	0.779252	0.620581
358.15	0.290801	0.312223
360.24	0.713539	0.704837
362.34	0.37176	0.243093
364.43	0.612535	0.753382
366.52	0.50518	0.209144
368.62	0.491885	0.76312
370.71	0.623927	0.222393
372.81	0.378541	0.733778
374.9	0.721156	0.273392
377	0.294797	0.666688
379.09	0.783023	0.359174
381.18	0.244901	0.546197
383.28	0.806923	0.469146
385.37	0.24397	0.431014
387.47	0.793268	0.582946
389.56	0.280693	0.327192
391.66	0.741336	0.678099
393.75	0.355278	0.252258
395.85	0.651922	0.740236
397.94	0.462149	0.213733
400.03	0.51346	0.76422
402.13	0.582602	0.213213
404.22	0.396847	0.741457
406.32	0.689851	0.250648
408.41	0.306915	0.680482
410.51	0.765069	0.324472
412.6	0.254294	0.586287
414.7	0.802544	0.427499
416.79	0.239874	0.472788
418.88	0.798519	0.564514
420.98	0.262996	0.362276
423.07	0.75337	0.664056
425.17	0.324148	0.275456
427.26	0.670225	0.732302
429.36	0.420843	0.223338
431.45	0.557207	0.76281
433.54	0.56181	0.2106
435.64	0.43649	0.754235
437.73	0.673168	0.2416
439.83	0.335046	0.706914
441.92	0.754752	0.30955
444.02	0.26865	0.623806
446.11	0.798881	0.408584
448.21	0.240613	0.515095
450.3	0.80528	0.523269
452.39	0.256374	0.379838
454.49	0.773955	0.63079
456.58	0.310818	0.287989
458.68	0.704146	0.711653
460.77	0.401777	0.229609
462.87	0.600018	0.756223
464.96	0.51808	0.208752
467.06	0.47883	0.761895
469.15	0.635569	0.225945
471.24	0.350827	0.717673
473.34	0.729383	0.280714
475.43	0.277714	0.640182
477.53	0.787217	0.369566
479.62	0.242956	0.534646
481.72	0.807161	0.480926
483.81	0.245946	0.419602
485.9	0.782422	0.613898
488	0.286635	0.318084
490.09	0.71942	0.700214
492.19	0.365025	0.246644
494.28	0.620634	0.751291
496.38	0.474408	0.211955
498.47	0.500615	0.763696
500.57	0.594675	0.215284
502.66	0.385901	0.737033
504.75	0.715375	0.268679
506.85	0.299632	0.672452
508.94	0.779922	0.352257
511.04	0.251001	0.575607
513.13	0.806519	0.461076
515.23	0.240421	0.461382
517.32	0.795596	0.575322
519.41	0.276797	0.333735
521.51	0.746526	0.672318
523.6	0.34862	0.256455
525.7	0.659758	0.737017
527.79	0.453495	0.215248
529.89	0.544754	0.763704
531.98	0.573795	0.211967
534.08	0.424907	0.751313
536.17	0.682828	0.246644
538.26	0.312512	0.686151
540.36	0.760765	0.317935
542.45	0.256994	0.594068
544.55	0.801092	0.419246
546.64	0.239722	0.481342
548.74	0.803788	0.534222
550.83	0.259957	0.369884
552.93	0.768685	0.639884
555.02	0.318144	0.280853
557.11	0.678018	0.72843
559.21	0.412315	0.22598
561.3	0.566783	0.761853
563.4	0.529924	0.20876
565.49	0.445694	0.756264
567.59	0.645984	0.229552
569.68	0.341979	0.711874
571.77	0.749694	0.303089
573.87	0.272585	0.631301
575.96	0.796827	0.400114
578.06	0.241531	0.52401
580.15	0.806206	0.514314
582.25	0.24811	0.409304
584.34	0.777967	0.623136
586.44	0.292438	0.310041
588.53	0.7113	0.706508
590.62	0.393224	0.232903
592.72	0.609614	0.754076
594.81	0.508152	0.209023
596.91	0.488904	0.762874
599	0.626547	0.223153
601.1	0.376165	0.73267
603.19	0.722958	0.274937
605.29	0.293327	0.664859
607.38	0.78392	0.361302
609.47	0.24447	0.543867
611.57	0.80699	0.471481
613.66	0.244326	0.428787
615.76	0.792571	0.585019
617.85	0.281784	0.325472
619.95	0.739915	0.679572
622.04	0.35702	0.25123
624.13	0.630321	0.748487
626.23	0.46427	0.213407
628.32	0.511251	0.764153
630.42	0.584616	0.213532
632.51	0.395033	0.740771
634.61	0.69134	0.251535
636.7	0.305754	0.679287
638.8	0.765902	0.3258
640.89	0.253782	0.584777
642.98	0.805755	0.45127
645.08	0.239921	0.471261
647.17	0.79813	0.565921
649.27	0.263537	0.361027
651.36	0.752506	0.665072
653.46	0.325126	0.274647
655.55	0.668977	0.732851
657.65	0.422116	0.222987
659.74	0.555807	0.762916
661.83	0.56308	0.210729
663.93	0.435272	0.753962
666.02	0.674112	0.242062
668.12	0.334221	0.706345
670.21	0.755282	0.310247
672.31	0.268233	0.623059
674.4	0.799048	0.409373
676.49	0.23981	0.491685
678.59	0.805159	0.523984
680.68	0.256593	0.379228
682.78	0.773603	0.631308
684.87	0.311231	0.287609
686.97	0.703623	0.711942
689.06	0.4023	0.229445
691.16	0.599434	0.756315
693.25	0.518575	0.208754
695.34	0.456823	0.758403
697.44	0.635907	0.226047
699.53	0.350535	0.717545
701.63	0.729536	0.280839
703.72	0.277588	0.640079
705.82	0.787241	0.369635
707.91	0.242922	0.534631
710	0.806985	0.503549
712.1	0.245931	0.419685
714.19	0.782399	0.613778
716.29	0.286576	0.318222
718.38	0.719471	0.700074
720.48	0.364866	0.246772
722.57	0.620805	0.751198
724.67	0.474116	0.212013
726.76	0.500908	0.763715
728.85	0.615631	0.220151
730.95	0.386243	0.737234
733.04	0.715005	0.26836
735.14	0.299918	0.672896
737.23	0.77966	0.351682
739.33	0.251144	0.576302
