0.000000 	 0.010000 	 0.010000 
2.094000 	 1.045889 	 0.970140 
4.189000 	 0.000301 	 0.491083 
6.283000 	 1.046123 	 0.094322 
8.378000 	 0.008226 	 1.035041 
10.472000 	 0.983726 	 0.001585 
12.566000 	 0.424394 	 1.046884 
14.661000 	 0.114315 	 0.000892 
16.755000 	 1.032285 	 1.040491 
18.850000 	 0.001921 	 0.052256 
20.944000 	 1.046860 	 0.682990 
23.038000 	 0.000738 	 0.907641 
25.133000 	 1.041680 	 0.018128 
27.227000 	 0.042625 	 1.044846 
29.322000 	 0.738038 	 0.000375 
31.416000 	 0.878685 	 1.046578 
33.510000 	 0.022236 	 0.004499 
35.605000 	 1.044342 	 1.012123 
37.699000 	 0.000429 	 0.258062 
39.794000 	 1.046673 	 0.202855 
41.888000 	 0.003703 	 1.020168 
43.982000 	 1.018598 	 0.003500 
46.077000 	 0.215680 	 1.046700 
48.171000 	 0.245154 	 0.000447 
50.265000 	 1.014047 	 1.044177 
52.360000 	 0.004253 	 0.023528 
54.454000 	 1.046608 	 0.869332 
56.549000 	 0.000390 	 0.755167 
58.643000 	 1.044710 	 0.040288 
60.737000 	 0.019182 	 1.041983 
62.832000 	 0.899780 	 0.000701 
64.926000 	 0.699496 	 1.046850 
67.021000 	 0.048954 	 0.002049 
69.115000 	 1.040859 	 1.031419 
71.209000 	 0.000846 	 0.120822 
73.304000 	 1.046878 	 0.406537 
75.398000 	 0.001675 	 0.987195 
77.493000 	 1.034218 	 0.007705 
79.587000 	 0.099728 	 1.046180 
81.681000 	 0.472392 	 0.000303 
83.776000 	 0.974341 	 1.045814 
85.870000 	 0.009451 	 0.010581 
87.965000 	 1.045969 	 0.964973 
90.059000 	 0.000300 	 0.509878 
92.153000 	 1.046063 	 0.089202 
94.248000 	 0.008704 	 1.035709 
96.342000 	 0.980060 	 0.001499 
98.437000 	 0.445464 	 1.046889 
100.531000 	 0.108145 	 0.000941 
102.625000 	 1.033104 	 1.040101 
104.720000 	 0.001817 	 0.055282 
106.814000 	 1.046868 	 0.666049 
108.909000 	 0.000783 	 0.916259 
111.003000 	 1.041360 	 0.017133 
