0.0	1.0997347327175899e-05
0.0628	0.007420137922436206
0.1257	0.012923403630032077
0.1885	0.01938996249152337
0.2513	0.027100928325681492
0.3141	0.030356754850932643
0.377	0.04256564922968832
0.4398	0.04951374604174664
0.5026	0.12342879647847584
0.5655	0.15379005011630906
0.6283	0.13780314870966928
0.6911	0.19044129443383256
0.754	0.11652015631177998
0.8168	0.08620637307533544
0.8796	0.07939792985558175
0.9425	0.0664615052407048
1.0053	0.0655923486524026
1.0681	0.05789550292786964
1.1309	0.054748417256962875
1.1938	0.0552302153255644
1.2566	0.05492081288449128
1.3194	0.06463863802848509
1.3823	0.06444916464682568
1.4451	0.07389155445523878
1.5079	0.07683063922773331
1.5707	0.08391147430234804
1.6336	0.06991390372138492
1.6964	0.06575615077407375
1.7592	0.07001753034086282
1.8221	0.06568223451023475
1.8849	0.06252613818317883
1.9477	0.05386678315250003
2.0106	0.055273327641250286
2.0734	0.05743838881186051
2.1362	0.06574472866110188
2.199	0.06376113374591576
2.2619	0.07608360459970266
2.3247	0.0811229553873948
2.3875	0.12148922181041354
2.4504	0.6374898239835463
2.5132	0.12708704548701552
2.576	0.15762954529820308
2.6389	0.12112773620214068
2.7017	0.04982714870689773
2.7645	0.042503614603085854
2.8274	0.032105594881499146
2.8902	0.028422530793562197
2.953	0.018500617538115594
3.0158	0.011651708398764568
3.0787	0.007497779746882038
3.1415	2.808638300517764e-05
3.2043	0.0072467624014881295
3.2672	0.013051632415639417
3.33	0.02001723935193104
3.3928	0.026262903588120824
3.4556	0.03055398768507824
3.5185	0.04258290638951662
3.5813	0.0511803528658904
3.6441	0.14662412250291992
3.707	0.1604107271526293
3.7698	0.15100485876303668
3.8326	0.1665884120704287
3.8955	0.13073230603290312
3.9583	0.08627560465216709
4.0211	0.07730177773487328
4.0839	0.07012919962221614
4.1468	0.0639117325792014
4.2096	0.055136584703213816
4.2724	0.056847702448576204
4.3353	0.057023103221648795
4.3981	0.06283204910153624
4.4609	0.061130892141617384
4.5238	0.06620456126177199
4.5866	0.07548150084571303
4.6494	0.07341278172757579
4.7123	0.08043797943050046
4.7751	0.07654350594733496
4.8379	0.07008529393171027
4.9007	0.06805066847458917
4.9636	0.059264365608277934
5.0264	0.057264578128498694
5.0892	0.05772259920498285
5.1521	0.05684213262500796
5.2149	0.06008415857810208
5.2777	0.05842099315173071
5.3405	0.06467999192784982
5.4034	0.08052982604823353
5.4662	0.09040843522264627
5.529	0.12444288006307812
5.5919	0.23661972367513012
5.6547	0.14988315688923623
5.7175	0.1605346079315698
5.7804	0.11554796797458773
5.8432	0.05118431642896921
5.906	0.045732166319054135
5.9688	0.03236277746211459
6.0317	0.028615683129262885
6.0945	0.017647417350140956
6.1573	0.011877224990787793
6.2202	0.007470543485786617
6.283	4.676051694260164e-05
